UPC,Item Name,Brand,Domestic Vendors,Vendor Names,Min Price,Avg Price
5425017736554,"CUBA CITY(W)4PC SET(4 X 1.17)(LI)1.17oz edp spray(Hollywood, Las Vegas, New York, Miami)             ",N/A,3,"Paris, Perfume Center, Perfume Center Sets",6.75,7.05
85715950574,"DKNY BE DELICIOUS ORCHARD ST(W)FRAGRANCE MIST 8.4oz                                                  ",N/A,3,"PWW, Perfume Center, United",6.75,7.92
5425017736530,"Cuba Latino Collection by Cuba for Women - 4 Pc Gift Set 1.17oz Cuba Copacabana EDP Spray, 1.17oz Cuba Maya EDP Spray, 1.17oz Cuba Carnaval EDP Spray, 1.17oz Cuba Cactus EDP Spray",N/A,3,"Paris, Perfume Center, Perfume Center Sets",7,7.40
5425039221090,"CUBA QUAD 1 ( W ) 4 Pc Set Heartbreaker, La Vida, Victory, VIP 1.17 OZ",N/A,3,"Paris, Perfume Center, Perfume Center Sets",7,7.70
3610400000714,"GIORGIO VALENTI [W] ROSE NOIRE ABSOLU 3.3 Oz EDP SPR",Lancome,3,"BS, MTZ, Perfume Center",7.15,7.38
3610400037376,"LOMANI KINGDOM(M)EDT SP 3.3oz(LI)                                                                    ",N/A,3,"BS, PWW, Perfume Center",7.5,8.07
849017008254,"Izod Legacy Eau De Toilette 100ml",N/A,3,"BS, PWW, Perfume Center",7.75,8.72
3610400002428,"LOMANI WHITE GOLD(M)EDT SP 3.3oz(LI FREE)                                                            ",LANCOME,3,"BS, PWW, Perfume Center",7.95,8.49
8411061934227,"AQUA QUORUM(M)EDT SP 3.4oz(ONLY USA)(LI FREE)                                                        ",N/A,3,"Heritage, Perfume Center, Perfume Price",8,9.04
3610400037963,"LOMANI GOLD OUD (M) EDP SP 3.4oz",N/A,3,"BS, PWW, Perfume Center",6.5,7.34
5425017734857,"NEW BRAND PRESTIGE EXTASIA BLACK(M)(W/B)(LI FREE)4PC SET(3.3oz edt sp,4.3oz S/G,4.3oz A/S,15ml edtsp ",N/A,3,"PWW, Perfume Center, Perfume Center Sets",8,8.35
5425017734901,"NEW BRAND "FRENCH CAN CAN" 4PC SET 3.3 OZ EDP + 3PCS [WSET]",N/A,3,"PWW, Perfume Center, Perfume Center Sets",8,8.35
85715692511,"FRENCH CONNECTION FEMME EDT SP 2oz",N/A,3,"BS, PWW, Perfume Center",8,9.34
3616304895685,"DAVID BECKHAM TRUE INSTINCT (M) EDP 75ML",DAVID BECKHAM,3,"MTZ, PWW, Perfume Center",7.75,8.99
5425017736752,"CUBA JUNGLE TIGER(M)(BUCKET)(LI FREE)3PC SET(3.4oz edp sp,1.17oz edp sp,15ml edp sp)                 ",N/A,3,"PWW, Perfume Center, Perfume Center Sets",8.25,8.62
5425039221137,"NEW BRAND "GOLD" 4PC SET 3.3 OZ EDT + 3PCS [MSET]",N/A,3,"PWW, Perfume Center, Perfume Center Sets",8.25,8.95
5425039220741,"NEW BRAND "INVINCIBLE" 4 PCS SET 3.3 OZ EDT + 3PCS [MSET]",N/A,3,"PWW, Perfume Center, Perfume Center Sets",8.25,8.62
5060426152443,"SARAH JESSICA PARKER STASH PRIVE(W)EDP ELIXIR SP 1.7oz(LI)                                           ",N/A,3,"Gift Express, PWW, Perfume Center",8.25,9.64
843711294623,"FILA RED(M)EDT SP 3.4oz                                                                              ",N/A,3,"PWW, Perfume Center, United",6.75,8.64
5425017734161,"Cuba Gold by Cuba for Men - 3 Pc Gift Set 3.3oz EDT Spray, 1.17oz EDT Spray, 0.5oz EDT Spray",N/A,3,"PWW, Perfume Center, Perfume Center Sets",8.5,9.34
5425039222561,"NEW BRAND PRESTIGE THE NB(M)(W/B)(LI FREE)4PC SET(3.3oz edt sp,4.4oz S/G,4.4oz A/S,15ml edt sp)      ",N/A,3,"PWW, Perfume Center, Perfume Center Sets",8.5,9.10
5425039220758,"NEW BRAND "VOLCANO" 4 PC SET 3.3 OZ +4.3 A/S + 4.3 S/G + 15ML MINI [MSET]",N/A,3,"PWW, Perfume Center, Perfume Center Sets",8.5,9.10
5425017734864,"NEW BRAND "UNIC" 4PC SET 3.3 OZ EDT + 3PCS [MSET]",N/A,3,"PWW, Perfume Center, Perfume Center Sets",8.5,9.10
3610400037635,"LOMANI [W] AB SPIRIT MILLIONAIRE 2 PCS SET "GOLD ICON" 3.3 Oz LE PARFUM SPR +3.3 Oz BODY LOTION [PINK-WINDOW BOX]",Yves Saint Laurent,3,"PWW, Perfume Center, Perfume Center Sets",8.5,9.24
5425039220307,"NEW BRAND L'OR(W)(W/B)4PC SET(3.3oz edp sp(LI FREE),4.3oz S/G,4.3oz B/L,15ml edp sp)                 ",N/A,3,"PWW, Perfume Center, Perfume Center Sets",8.5,9.10
5425039222295,"NEW BRAND LUXURY(W)(W/B)(LI FREE)4PC SET(3.3oz edp sp, 4.4oz S/G,4.4oz B/L,15ml edp sp)              ",N/A,3,"PWW, Perfume Center, Perfume Center Sets",8.5,9.10
5425039220765,"NEW BRAND "PRINCESS DREAMING" 4PCS SET 3.3 OZ EDP + 3PCS [WSET]",N/A,3,"PWW, Perfume Center, Perfume Center Sets",8.5,9.10
5425039221144,"NEW BRAND PRESTIGE SILENCE(W)(W/B)(LI FREE)4PC SET(3.3oz edp sp, 4.3oz S/G,4.3oz B/L,15ml edp sp)    ",N/A,3,"PWW, Perfume Center, Perfume Center Sets",8.5,9.10
3610400001681,"Ab Spirit by Lomani for Women - 3.3 oz EDP Spray",N/A,3,"Gift Express, PWW, Perfume Center",8.5,9.17
85805242749,"Green Tea Sakura Blossom by Elizabeth Arden for Women - 16.9 oz Body Cream",N/A,3,"Nandansons, PWW, Perfume Center",8.65,9.38
3610400037369,"LOMANI ELIXIR PERFECT(W)EDP SP 3.3oz(LI)                                                             ",N/A,3,"BS, PWW, Perfume Center",8,8.76
5425039223254,"ASSALA PRIME AMEER(M)EDP SP 3.3oz(By PC design perfumes)                                             ",N/A,3,"MTZ, PWW, Perfume Center",9,9.73
614514261095,"RASASI ANEEN(U)EDP SP 3.38oz(LI FREE)(Ref 261009)                                                    ",PERRIS MONTE CARLO,3,"PWW, Perfume Center, United",9,9.80
614514438039,"RASASI YUMN(M)EDP SP 3.38oz(LI FREE)                                                                 ",PERRIS MONTE CARLO,3,"PWW, Perfume Center, United",9,9.97
3355991005945,"ONE MAN SHOW(M)(DF)(W/B)(LI)2PC SET(3.3oz edt sp,6.66oz Body Spray)                                  ",N/A,3,"PWW, Perfume Center, Perfume Center Sets",9,9.64
679602298025,"PINO SILVESTRE(M)(W/B)2PC SET(2.5oz edt sp,6.7oz body spray)                                         ",N/A,3,"PWW, Perfume Center, Perfume Center Sets",9,9.72
5425039220772,"NEW BRAND PRESTIGE 4WOMEN DELICIOUS(W)(W/B(LI FREE)4PC SET(3.3oz edp,4.3ozS/G,4.3oz B/L,15ml edp sp) ",N/A,3,"PWW, Perfume Center, Perfume Center Sets",9,9.64
5425039222554,"NEW BRAND PRESTIGE DANI(W)(W/B)(LI FREE)4PC SET(3.3oz edp sp,4.4oz S/G,4.4oz B/L,15ml edp sp)        ",N/A,3,"PWW, Perfume Center, Perfume Center Sets",9,9.64
5425039222547,"NEW BRAND "FASHINISTA" 4PC SET 3.3 OZ EDP + 3PCS [WSET]",N/A,3,"PWW, Perfume Center, Perfume Center Sets",9,9.64
3605972970121,"RALPH LAUREN ROMANCE INTENSE L 3PCSET 3.4 *EDP* SPRAY / 5.1 BODY MIST / 10ML *DISPLAY BOX*",N/A,3,"Classic, POTW, Perfume Price",38,40.71
3614274222135,"ARMANI EMPORIO SHE 3.4OZ EDP WOMEN",N/A,3,"ET, General, Perfume Price",37.75,39.00
850050062042,"BHARARA NICHE ( Unisex ) Parfum SP 3.4 OZ",N/A,3,"Nandansons, Paris, Perfume Price",39,40.42
810101506062,"ARIANA GRANDE THANK YOU NEXT 2.0 3.4 EDP SPR (W) *** NEW ***",N/A,3,"Classic, Perfume Price, United",38.5,40.10
3614272225664,"ARMANI Emporio In Love With You Wom EDP (50ml)",Gucci,3,"Classic, MTZ, Perfume Price",40.3,41.51
8411061055205,"Tester Carolina Herrera CH Pasion 3.4 EDP Sp Women",N/A,3,"MTZ, Nandansons, Perfume Price",42,42.52
3614273953863,"ADGH Profondo EDP V30ml R24",N/A,3,"MTZ, Paris, Perfume Price",42,42.57
3349668630165,"Tester Paco Rabanne Fame Intense 2.7 EDP Sp Women",N/A,3,"MTZ, Montroyal, Perfume Price",42.5,46.22
3386460150187,"Lacoste L.12.12 Blanc EDT 3PC Men Set (Hard Box)",N/A,3,"Classic, Nandansons, Perfume Price",44,45.11
3386460115483,"Jimmy Choo Man Blue 6.7 EDT Sp Men",N/A,3,"Classic, Network, Perfume Price",44,44.79
3386460155991,"Jimmy Choo 3.4 EDP Sp 3PC Women Set (New UPC)",Jimmy Choo,3,"Classic, MTZ, Perfume Price",45,45.50
850050062134,"BHARARA DOUBLE BLEU 6.7 OZ EDP M",N/A,3,"MTZ, Paris, Perfume Price",45,45.63
8054754407280,"Dolce & Gabbana Light Blue Capri In Love 3.3 EDP Sp Men",Dolce & Gabbana,3,"CBS, MTZ, Perfume Price",43.75,44.56
3760260458788,"MONTALE HOLY NEROLI (U) EDP 100 ml FR",N/A,3,"Fragrance Depot, Nandansons, Perfume Price",45,50.06
860009248632,"JO MILANO [M] GAME OF SPADES "WIN" 3.4 Oz PARFUM SPR [BLACK-GREEN]",N/A,3,"Classic, MTZ, Perfume Price",45,45.39
860009248601,"JO MILANO [M] GAME OF SPADES "KING" 3.4 Oz PARFUM SPR [GOLD]",N/A,3,"Classic, MTZ, Perfume Price",45,45.39
3760260450744,"Montale Aoud Flowers Eau De Parfum 100ml",N/A,3,"MTZ, Montroyal, Perfume Price",45.5,46.61
850050062295,"BB [M] BHARARA VIKING DUBAI 3 PCS SET 3.4 Oz EDP SPR+1.0 Oz PARFUM +6.0 Oz B.LOTION [HARD BOX]",N/A,3,"MTZ, Perfume Price, United",46,50.35
6294015164596,"ARMAF CLUB DE NUIT INTENSE PARFUM LTD 2023 (M) 3.6oz",N/A,3,"Classic, Montroyal, Perfume Price",43.75,45.42
3274872438835,"GIVENCHY Irresistible Fraiche Wom EDT (80ml)",N/A,3,"MTZ, Perfume Center, Perfume Price",46,46.06
3346130009627,"HERMES Terre Men EDT (100ml) TST",N/A,3,"MTZ, Perfume Center, Perfume Price",41.75,44.75
3760022730251,"JULIETTE H GUN Mmmm Wom EDP (100ml)",N/A,3,"Nandansons, Perfume Price, TJS",42.5,46.29
850049716178,"M KORS Pour Homme EDP (100ml",N/A,3,"PWW, Perfume Center, Perfume Price",47.25,48.81
3386460154277,"COACH MEN 3.4 EDP SPR (M)",N/A,3,"Classic, Montroyal, Perfume Price",40.3,45.96
3386460148719,"JIMMY CHOO MAN EXTREME 3.3 OZ",N/A,3,"CBS, Montroyal, Perfume Price",45.5,47.38
3614227086104,"M J PERFECT(L) 3.4 EDP TESTERS",LANCOME,3,"Classic, ET, Perfume Price",38.9,46.03
850050062011,"BHARARA VIKING CAIRO ( M ) PARFUM SP 3.4 OZ",N/A,3,"Classic, Paris, Perfume Price",48.5,48.81
3616302514304,"GUCCI BLOOM - Gucci- EAU DE TOILETTE  SPRAY 3.4oz / 100ml Tester women",N/A,3,"Montroyal, Paris, Perfume Price",43,47.06
8435415092760,"JPG "LE MALE ESSENCE" MINITURES [M]",N/A,3,"Classic, Nandansons, Perfume Price",41.18,48.02
3386460142014,"I WANT CHOO LE PARFUM BY JIMMY CHOO(L) 2 OZ EDP SP",N/A,3,"Classic, MTZ, Perfume Price",49,49.22
3346475553564,"GUERLAIN Insolence Wom EDT TST (75ml)",N/A,3,"Montroyal, Paris, Perfume Price",39,45.88
3274872441989,"GIVENCHY [W] L'INTERDIT 2.6 Oz EDT SPR",N/A,3,"PWW, Perfume Plus, Perfume Price",49.5,53.37
3386460126212,"Moncler M 3.4 edp spr",N/A,3,"Montroyal, Network, Perfume Price",42.65,52.95
8435415011310,"JEAN PAUL GAULTIER(L) 1.7 EDT",N/A,3,"ET, PWW, Perfume Price",38.4,51.34
8411061865439,"Carolina Herrera 212 Sexy W 3.4 edp spr",N/A,3,"Montroyal, Perfume Plus, Perfume Price",47.7,52.13
850050062370,"BHARARA BOUJEE WOMEN 3.4 OZ EDP SP",N/A,3,"Classic, MTZ, Perfume Price",45,50.35
850050062561,"SET BHARARA SCARLET WOMEN ( 5 PC ) 3.4 OZ EDP SP / 6.7 OZ BL / 6.7 OZ SG /0.34 OZ EDP X 2",N/A,3,"MTZ, Perfume Price, United",52,53.05
3760265192830,"MANCERA Jardin Exclusif Usx EDP (120ml)",N/A,3,"Fragrance Depot, Perfume Price, TJS",45,54.05
3760265193196,"AMBER FEVER - Mancera - EAU DE PARFUM SPRAY 4.0 oz  Women",N/A,3,"Fragrance Depot, Perfume Price, TJS",49.8,56.01
6297001158845,"Orientica Royal Collection Victory 2.7 EDP Sp Unisex",Orientica,3,"MTZ, Perfume Price, United",50,52.67
3616302022489,"GUCCI FLORA GORGEOUS GARDENIA 1.6 EDP W",N/A,3,"Acme, CBS, Perfume Price",47.5,52.46
8411061092460,"CAROLINA HERRERA 212 MEN NYC EDT SP 100 ML + MINI 10 ML TRAVEL SET",N/A,3,"Classic, Perfume Price, United",56,58.40
3760265191161,"MANCERA WILD CANDY 4.0 EDP U  (120068)",N/A,3,"Fragrance Depot, MTZ, Perfume Price",50,57.84
3614272225701,"ARMANI EMPORIO STRONGER WITH YOU INTENSELY EDP SP 50 ML",Gucci,3,"Classic, Gift Express, Perfume Price",55,57.55
3432240506214,"Cartier Pasha De Cartier Edition Noire Sport Eau de Toilette 100ml",FRANCK BOCLET,3,"Montroyal, Perfume Price, TJS",51.2,56.23
8028713816604,"ADP BM ARANCIA DI CAPRI EDT 100ML",N/A,3,"PWW, Perfume Price, TJS",58.5,64.88
3432240506238,"CARTIER PASHA DE CARTIER EDITION NOIRE 5.0 EDT M",FRANCK BOCLET,3,"PWW, Perfume Price, TJS",59.25,66.68
3346470132245,"GUERLAIN OUD ESSENTIAL 4.2 EDP U",N/A,3,"ET, PWW, Perfume Price",58,61.75
3432240507129,"Cartier Pasha Noir Absolu 3.3 Parfum Sp Men",N/A,3,"Montroyal, Perfume Price, TJS",61.25,62.33
3760260457897,"MONTALE "OUD TOBACCO" 3.3 OZ EDP SPR [U]",MH,3,"Classic, Fragrance Depot, Perfume Price",60,60.80
3616303048228,"GUCCI FLORA GORGEROUS JASMINE - Gucci - EAU DE PARFUM SPRAY 3.3 oz / 100 ml Tester",N/A,3,"Classic, Montroyal, Perfume Price",56.5,59.50
3614274076578,"YSL BLACK OPIUM RED 1.7OZ EDP WOMEN",SERGE LUTENS,3,"Montroyal, PWW, Perfume Price",58.5,63.88
3616305266682,"Marc Jacobs Perfect 3PC Gift Set For Women",Marc Jacobs,3,"Classic, Montroyal, Perfume Price",59,61.63
3616304967139,"BURBERRY GODDESS INTENSE 3.4 EDP SPR TESTER (W)",N/A,3,"Classic, Perfume Center, Perfume Price",64,65.86
3346470302969,"L'HOMME IDEAL/GUERLAIN EDT SPRAY 5.0 OZ (150 ML) (M)",N/A,3,"ET, General, Perfume Price",52.6,61.91
3386460149761,"Jimmy Choo I Want Choo Le Parfum 3PC Women Set (Hard Box)",Jimmy Choo,3,"CBS, Gift Express, Perfume Price",62,65.44
85715940018,"CASHMERE MIST by DONNA KARAN 3.4 EDP SPR (W)",N/A,3,"Nandansons, PWW, Perfume Price",66,68.08
3760265194513,"MANCERA RED TOBACCO INTENSE (U) EXTRAIT DE PARFUM 120ML",N/A,3,"Classic, Fragrance Depot, Perfume Price",60.7,68.69
3760265194032,"MANCERA CEDRAT BOISE INTENSE 4.0 U",N/A,3,"Fragrance Depot, Perfume Price, TJS",53.9,65.87
3614273662413,"GA ACQUA DI GIO EDP 150ML REFILL",N/A,3,"Classic, ET, Perfume Price",69,69.97
3274872480971,"Givenchy L'Interdit Rouge 2.7 EDP 3PC Women Set (Hard Box)",Givenchy,3,"PWW, Perfume Center, Perfume Price",66.5,73.56
3348900005761,"DIOR "POISON" EDT 3.4 OZ SPR TSTR [WT]",N/A,3,"Montroyal, Perfume Price, TJS",64,70.70
3348901346801,"DIOR POISON GIRL Tester Women EDP SP 3.4 OZ",N/A,3,"Montroyal, Perfume Price, TJS",57,69.96
8411061092729,"CAROLINA HERRERA BAD BOY COBALT 2PC 3.4 EDP SPR, 10 ML MINI (M)",N/A,3,"CBS, Montroyal, Perfume Price",69.5,73.50
8411061101995,"CAROLINA HERRERA BAD BOY 3PC 3.4 EDT SPR, 3.4 S/G, 10ML MINI (M)",N/A,3,"Classic, Nandansons, Perfume Price",71,73.45
3614273069175,"Lancome Idole W 3.4 edp spr",Gucci,3,"Montroyal, Perfume Plus, Perfume Price",72.5,74.80
3348901500845,"DIOR "MISS DIOR ROSE & ROSES" EDT 3.4 OZ SPR TSTR [WT]",N/A,3,"Montroyal, Perfume Price, TJS",68.5,74.30
3614272648333,"YSL LA NUIT DE L'HOMME 3.3 EDP SP.",N/A,3,"Fragrance Depot, Perfume Plus, Perfume Price",75.55,80.21
3348901627368,"CD Miss Dior Blooming Bouquet  W 1.7 edt spr",YVES SAINT LAURENT,3,"Classic, PWW, Perfume Price",74.3,85.48
3346470137806,"GUERLAIN Mon Guerlain Intense Wom EDP (100ml)",N/A,3,"Gift Express, Perfume Plus, Perfume Price",77,81.04
8028713810718,"ADP AMBRA 3.4 EDP M  (117867)",N/A,3,"Fragrance Depot, Perfume Price, TJS",88,93.21
3348901500838,"DIOR [W] MISS DIOR ROSE N'ROSES 3.4 Oz EDT SPR",N/A,3,"Classic, Perfume Plus, Perfume Price",93,100.06
3660732666737,"YSL Myself EDP (100ml + 10ml)",N/A,3,"Classic, Nandansons, Perfume Price",91,96.18
888874001169,"BOND NO. 9 WALL STREET 1.7OZ EDP MEN",LATTAFA,3,"Classic, PWW, Perfume Price",93,112.38
8033488152871,"SHOOTING STARS - CRUZ DEL SUR II U EDP 50ML",N/A,3,"ET, Fragrance Depot, Perfume Price",105.7,116.39
3348901001120,"Dior Homme Intense Edp Spray 150 ml",N/A,3,"Acme, ET, Perfume Price",119,120.86
8033488158194,"Xerjoff Shooting Stars La Capitale Eau De Parfum 50ml",EIGHT & BOB,3,"Classic, Fragrance Depot, Perfume Price",120.6,128.26
8033488155148,"Xerjoff 40 Knots (U) 1.7 Oz",TOUS,3,"ET, Fragrance Depot, Perfume Price",120,126.25
3700578506740,"PARFUMS MARLY VALAYA EXCLUSIF 1.0 EDP SPR (W)",N/A,3,"Classic, Fragrance Depot, Perfume Price",125,132.50
3701415901322,"INITIO MYSTIC EXPERIENCE U 3.04 EDP SPRAY",N/A,3,"Acme, Classic, Perfume Price",105.7,135.94
888874002111,"BN9 Signature Femme EDP (100ml)",LATTAFA,3,"Fragrance Depot, PWW, Perfume Price",163,182.47
5056663802340,"Roja Dove Elysium POUR HOMME  3.4 EDP Sp Men",N/A,3,"Fragrance Depot, Perfume Price, TJS",122,146.58
3701415901452,"INITIO REHAB 3.0 EXTRAIT DE PARFUM U",N/A,3,"Classic, Nandansons, Perfume Price",142.4,172.13
3508445604663,"CREED Aventus Wom EDP TST (75ml)",N/A,3,"Classic, Perfume Distributors, Perfume Price",143,163.25
3701415902756,"Initio Oud For Greatness Neo 3.04 EDP Sp Unisex",N/A,3,"Fragrance Depot, Nandansons, Perfume Price",143.8,188.36
3700578505767,"PARFUMS MARLY VALAYA EXCLUSIF 2.5 EDP SPR (W)",N/A,3,"Classic, Fragrance Depot, Perfume Price",240,242.60
3700559606506,"MAISON FRANCIS KURKDJIAN OUD EXTRAIT 2.4OZ EDP MEN",N/A,3,"Fragrance Depot, Nandansons, Perfume Price",262,265.99
6290360591995,"LATTAFA PRIDE LA COLLECTION D'ANTIQUITIES (WATCH) 100ML EDP SPRAY",N/A,3,"French, Gift Express, MTZ",20,25.89
3386460141260,"COACH GREEN EDT SPRAY 60ML",N/A,3,"PWW, Paris, Prestige Fragrances",23,27.43
6291100132171,"AL HARAMAIN AMBER OUD TOBACCO EDP 2.0 OZ SPR (M)",N/A,3,"Gift Express, Montroyal, Network",26,30.42
3614273927949,"Mugler Alien Goddess Supra Florale Eau de Parfum 30ml",N/A,3,"MTZ, Paris, Perfume Price",26,33.29
8011003878604,"Moschino Toy 2 Pearl Edp Spray 50 ml",CAROLINA HERRERA,3,"Acme, Classic, MTZ",25,29.72
3614273650311,"Azzaro Chrome M 3.4 edp spr",N/A,3,"Network, Paris, Perfume Plus",27,29.47
85715806192,"ICON ABSOLUTE 3.4 EDP M",N/A,3,"Classic, MTZ, Perfume Plus",25,29.93
6290171072751,"Afnan Supremacy Silver Pour Homme Eau de Parfum 150ml",N/A,3,"Fragrance Depot, French, POTW",18.5,25.31
8052464895823,"Salvatore Ferragamo Signorina Misteriosa EDP W 100 ml",N/A,3,"CBS, MTZ, Perfume Price",29,32.30
3346131797097,"HERMES L'OMBRE DES MERVEILLES EDP 50ML",N/A,3,"ET, Gift Express, MTZ",35.6,42.96
6291100130153,"Al Haramain Amber Oud Blue Edition Eau De Parfum 60ml",Victoria's Secret,3,"Classic, MTZ, United",27,30.08
8028713959455,"ACQUA DI PARMA BLU MEDITERRANEO (U) SET (ARANCIA + BERGAMOTTO + FICO + MIRTO + MANDORLO) EDT 10 ml",N/A,3,"Euro, MTZ, Nandansons",23.9,29.05
6291100130115,"Al Haramain Amber Oud White Edition Eau De Parfum 100ml",Victoria's Secret,3,"Classic, MTZ, United",33.25,37.77
8011003845521,"VERSACE Eros Flame Men EDP TST (100ml)",One n Only,3,"Perfume Price, Sanya, Yossi",34,35.14
3423473049456,"Dolce & Gabbana K Eau De Toilette for Men | 3.3 oz / 100 ml - Spray",Dolce & Gabbana,3,"Gift Express, MTZ, Yossi",36.5,37.36
3616305270542,"CHLOE NOMADE TRAVEL SET 2.5oz EDP SP+20ml EDP SP (L)",Chloe,3,"Perfume Center, Perfume Center Sets, Yossi",52.5,54.25
8435415092067,"JEAN PAUL GAULTIER DIVINE WOMEN 2 PCS SET WITH 100ML EDP + 10ML SPRAY",JPG,3,"Classic, ET, Yossi",72,75.67
3616306115934,"GUCCI BLOOM 3.4 PARFUM SPR *** NEW *** (W)",N/A,3,"Classic, Fragrance Depot, Yossi",75,82.14
85715167019,"ABERCROMBIE First Instinct Blu Men EDT (100ml)",N/A,3,"Gift Express, MTZ, PWW",20.5,21.73
85715163158,"FIRST INSTINCT - Abercrombie Fitch -  EAU DE PARFUM SPRAY 3.3 oz / 100 ml Women",Burberry,3,"Gift Express, Paris, United",21.5,21.81
6290171074083,"AFNAN ZIMAYA PRECIOUS COLLECT "ZUKHRUF PINK" EDP SP 3.4oz",N/A,3,"BS, Gift Express, MTZ",12,14.76
6290171075738,"AFNAN 9PM ELIXIR UNISEX 3.4 OZ PARFUM INTENSE",N/A,3,"Gift Express, POTW, United",26.5,27.00
6291106813067,"AL HARAMAIN AMBER OUD EXTREME GOLD EDITION (U) EXTRAIT DE PARFUM 100ML",N/A,3,"Gift Express, MTZ, Perfume Center",35.5,37.70
6291110091642,"CHOCO MUSK 1.65 OZ SP",N/A,3,"Gift Express, Perfumora, Spectrum",3.25,3.52
6294015102642,"Armaf Club De Nuit Urban Man Eau de Parfum 100ml",N/A,3,"Fragrance Depot, French, Gift Express",16,17.79
6294015166132,"ARMAF - ODYSSEY AQUA 3.4 EDP SP.",N/A,3,"ET, Gift Express, Spectrum",15.5,18.04
6294015175523,"ARMAF "ODYSSEY MEGA" 4pcSET EDP SPR 3.4 M + 3.4 S/GEL + 8.4 SHAM + 1.7 PER BODY SPR (Clean)",N/A,3,"Classic, Gift Express, United",32.5,33.25
6294015196450,"ARMAF "CLUB DE NUIT LION HEART" EDP SPR 3.6 M (Clean)",N/A,3,"Classic, Gift Express, Perfume Price",24,26.72
6085010094342,"Armaf Club De Nuit Women Body Spray 200ml",N/A,3,"Gift Express, PWW, United",2.5,3.46
6085010092065,"ARMAF [M] THE WARRIOR 3.4 Oz EDT SPR",N/A,3,"French, Gift Express, MTZ",10,12.32
3351500920068,"AZZARO CHROME EDT 6.7 OZ SPR (M)",N/A,3,"Fragrance Depot, Gift Express, Network",37,37.86
3351500002702,"AZZARO WANTED 3.4 EDT SPRAY",N/A,3,"Fragrance Depot, Gift Express, Spectrum",31.25,37.54
7640111505631,"Bentley For Men Azure Eau de Toilette 100ml",N/A,3,"Gift Express, MTZ, POTW",17.95,18.71
5045252668030,"BURBERRY BRIT FOR MEN EDT 50ML",N/A,3,"ET, Gift Express, PWW",19.5,20.62
783320971068,"BVLGARI MAN BLACK 2.0 EDP M  (100846)",N/A,3,"Gift Express, MTZ, PWW",52,54.00
88300106509,"CALVIN KLEIN Obsession EDT Spray 2.5 oz (75ml) (m)",N/A,3,"Gift Express, Perfumora, Spectrum",13,13.00
88300101306,"CALVIN KLEIN ETERNITY (L) EDP 50 ml",N/A,3,"Gift Express, Network, Spectrum",21,22.15
8411061819838,"CAH GOOD GIRL EDP 50ML	",N/A,3,"Gift Express, Perfume Plus, Prestige Fragrances",62,66.47
8411061056806,"Tester Carolina Herrera Good Girl Blush 2.7 EDP Sp Women",N/A,3,"Classic, Gift Express, Montroyal",73.5,74.86
3614223111923,"CHLOE NOMADE 0.17 EAU DE PARFUM MINI FOR WOMEN",Viktor & Rolf,3,"Euro, Gift Express, Nandansons",5.17,5.85
3386460123587,"TESTER COACH DREAMS SUNSET (L) 3.0 EDP SP",Dolce & Gabbana,3,"Classic, Gift Express, Perfume Price",24.5,26.36
3605520946592,"DIESEL Fuel For Life Men EDT (125ml)",Adidas,3,"CBS, General, Gift Express",22,23.95
3760060761279,"NITRO GREEN by DUMONT 3.4 EDP SPR",LANCOME,3,"Gift Express, MTZ, PWW",17.5,19.30
6291108326442,"STAR MEN NEBULA by Fragrance World 3.3oz EDP Spray for MEN",FRAGRANCE WORLD,3,"Gift Express, MTZ, Nandansons",8.5,9.80
6290360375649,"French Avenue Tropical Kiss Eau De Parfum 80 ml (woman)",N/A,3,"Gift Express, MTZ, Spectrum",24,24.80
6291108321508,"FRAGRANCE WORLD BARAKKAT SATIN OUD 3.4 EAU DE PARFUM SPRAY ",N/A,3,"Gift Express, MTZ, PWW",10,11.13
3616304249730,"GUCCI BLOOM GUCCI BM EDPIN EDP 10ML PS ",ATELIER DES ORS,3,"Euro, Gift Express, MTZ",11.9,15.88
608940587775,"Drakkar Noir by Guy Laroche 3pcs Gift Set ( 3.3oz EDT Spray + 5.7oz B/S + 3.3oz A/S ) for MEN",Guy Laroche,3,"Gift Express, Nandansons, QFG",19,21.14
85715265319,"Free Wave by Hollister for Women - 3.4 oz EDP Spray",N/A,3,"Gift Express, PWW, United",10.5,11.40
85715260017,"Hollister Wave EDT for Men | 3.4 oz / 50 ml - SPR",Hollister,3,"Gift Express, PWW, Perfume Center",11.5,12.44
3386460078870,"Jimmy Choo Man Intense Eau De Toilette 100ml",N/A,3,"CBS, Gift Express, Montroyal",38.5,39.67
860009248663,"JO MILANO [U] GAME OF SPADES "BID" 3.4 Oz PARFUM SPR [GREEN]",N/A,3,"Classic, Gift Express, MTZ",45,45.17
860009248670,"GAME OF SPADE ROYALE 3.4 PARFUM SPRAY (M)",N/A,3,"Classic, Gift Express, MTZ",49,49.71
850051043064,"JO MILANO [M] GAME OF SPADES "DIAMONDS" 3.4 Oz PARFUM SPR [BLACK]",N/A,3,"Gift Express, MTZ, United",52,53.44
608940556009,"KENNETH COLE MANKIND M EDT/S 3.4",N/A,3,"Gift Express, Paris, QFG",17.5,19.25
6291107975795,"KHADLAJ HANEEN GOLD U 0.67 CPO",N/A,3,"Euro, Gift Express, POTW",7.5,9.69
