UPC,Item Name,Brand,Vendors,Vendor List,Min Price,Avg Price
3616302038633,"CHLOE/CHLOE EDP SPRAY REFILLABLE 3.3 OZ (100 ML) (W)",PARFUMS DE MARLY,4,"MTZ; Classic; ET; Paris",64.75,66.29
3760265192151,"MANCERA "WILD PYTHON" 4.0 OZ EDP SPR [W]",N/A,4,"Perfume Price; MTZ; Montroyal; Fragrance Depot",65,68.88
8411061093245,"CAROLINA BAD BOY SPARKLING ICE by CAROLINA HERRERA 3.4 EDT SPR TESTER (M)",N/A,4,"Perfume Price; Nandansons; Premier; Classic",65,69.75
8411061002865,"CAROLINA HERRERA BAD BOY 5OZ EDP ***",N/A,4,"United; Classic; Perfume Center; Haz",65,70.64
3614274193701,"PRADA LUNA ROSSA OCEAN 2PC MEN GIFT SET - 3.4OZ EDP + 0.34OZ EDP",N/A,4,"NYB; Nandansons; Premier; Haz",65,68.65
3614273668743,"YSL HOMME EDP SP 3.4oz",N/A,4,"Beauty Encounter; PWW; French; Sanya",65,72.69
8028713270031,"ACQUA DI PARMA COLONIA  PURA - EAU COLOGNE SPRAY 6.0 oz / 180 ml Men",N/A,4,"MTZ; TJS; Beauty Encounter; Fragrance Depot",65.5,68.64
8411061043875,"Carolina Herrera Very Good Girl Eau De Parfum for Women | 1.7 oz / 50 ml - Spray",Carolina Herrera,4,"Perfume Price; Perfume Plus; MTZ; NYB",66,70.70
3614273459051,"Valentino Voce Viva Intensa Eau De Parfum for Women | 3.4 oz / 100 ml - Spray - Intense",Valentino,4,"Montroyal; PWW; Gift Express; NYB",66,76.83
3346130011194,"CALECHE 3.4oz EDT SP (L)",N/A,4,"Nandansons; Classic; Perfume Center; Distributor",66.95,67.53
8028713220036,"ADP COLONIA ESSENZA (M)180ML EDC",N/A,4,"MTZ; TJS; Beauty Encounter; Fragrance Depot",67,70.32
8435137704231,"Prada Eau De Toilette Spray - 3.4 oz / 100 ml for by Prada",Prada,4,"Montroyal; Fragrance Depot; Gift Express; Premier",67,69.29
8028713816635,"ADP BM BERGAMOTTO DI CALABRIA EDT 180ML",N/A,4,"MTZ; TJS; Fragrance Depot; Perfume Price",67.5,70.33
783320414794,"BVLGARI MAN WOOD ESSENCE 5.0 EDP SP   ",N/A,4,"Nandansons; MTZ; ET; General",67.5,69.83
3348901500845,"DIOR "MISS DIOR ROSE & ROSES" EDT 3.4 OZ SPR TSTR [WT]",N/A,4,"Perfume Price; Montroyal; Distributor; Paris",69,75.17
3365440621053,"Yves Saint Laurent La Nuit De L'Homme Le Parfum EDP for Men | 3.3 oz / 100 ml - SPR",Yves Saint Laurent,4,"MTZ; Classic; ET; Distributor",69,69.60
3432240515377,"CARTIER PANTHERE ELIXIR 3.4 EDP L  (128160)",N/A,4,"Montroyal; MTZ; Aairie; Perfume Price",69,76.75
3614273947763,"ARMANI MY WAY NECTAR 3.0OZ EDP WOMEN",N/A,4,"Perfume Price; Perfume Plus; Classic; MTZ",69,71.75
3616301794639,"GUCCI GUILTY INTENSE/GUCCI EDP SPRAY 3.0 OZ (90 ML) (W)",N/A,4,"Montroyal; Fragrance Depot; Gift Express; MTZ",69.5,73.64
3614272648487,"YSL Libre Wom EDP TST (90ml)",N/A,4,"Montroyal; TJS; Perfume Center; Perfume Price",69.5,72.71
8435415092067,"JEAN PAUL GAULTIER DIVINE WOMEN 2 PCS SET WITH 100ML EDP + 10ML SPRAY",JPG,4,"MTZ; Classic; ET; Yossi",69.75,75.32
3614274109962,"SET ARMANI CODE MEN 4.2 + 0.5 EDT SP (2PCS)  ",N/A,4,"Nandansons; ET; Premier; Haz",70,72.75
8411061102138,"CAROLINA HERRERA GOOD GIRL (W) SET EDP 50 ml + BODY LOTION 100 ml ES",CAROLINA HERRERA,4,"Nandansons; Classic; MTZ; Premier",70,72.55
8411061786161,"CH MEN 6.8 ( Men ) EDT SP 6.8 OZ - White Box",N/A,4,"Montroyal; Perfume Plus; Distributor; General",71,73.13
3614273734875,"ARMANI SI INTENSE REFILLABLE ( W ) EDP SP 3.4 OZ",N/A,4,"Classic; PWW; Perfume Center; Paris",71.5,78.90
3274872462687,"Givenchy Gentleman Society 6.7 EDP SP Men",N/A,4,"Nandansons; Perfume Plus; Premier; Aairie",72,74.93
3346470137806,"GUERLAIN Mon Guerlain Intense Wom EDP (100ml)",N/A,4,"Perfume Plus; Awesome; Gift Express; Perfume Price",72,77.36
8435415065191,"JEAN PAUL G SCANDAL LE PARFUM 3.4 EDP M  (121360)",Estee Lauder,4,"Montroyal; Fragrance Depot; General; MTZ",72,78.25
3348901419345,"DIOR MISS DIOR EDP 50ML",N/A,4,"Perfume Price; Nandansons; Classic; Premier",72,79.39
3614274121377,"YSL Black Opium Giftset 52 ml",N/A,4,"Nandansons; Classic; Premier; PWW",72,72.91
783320423420,"BVLGARI OMNIA CRYSTALLINE(W)(H/B)2PC SET(3.4oz edt sp,15ML edt sp)                                   ",N/A,4,"Perfume Price; Classic; PWW; Aairie",73,83.50
3616305267207,"Gucci Bloom 3PC Gift Set For Women",Gucci,4,"Perfume Price; Classic; POTW; Haz",73.5,74.58
8681008055579,"NISHANE Fan Your Flames Men Extrait Parfum (50ml)",N/A,4,"MTZ; TJS; Fragrance Depot; Perfume Center",74,77.32
3614273073899,"Valentino Voce Viva Eau De Parfum for Women | 3.4 oz / 100 ml - Spray",Valentino,4,"Heritage; Montroyal; PWW; Perfume Plus",74,78.00
690251026104,"JM BLACKBERRY BAY EDC 100ML",N/A,4,"MTZ; Beauty Encounter; POTW; Mod",74.5,86.75
8435415080422,"JPG SCANDAL ABSOLU PARFUM CONCENTRE 2.7oz",EL,4,"MTZ; Montroyal; ET; General",75,79.93
3616305629227,"BURBERRY FOR HER 2PC 3.4 EDP SPR, 10ML EDP MINI (W)",N/A,4,"Perfume Price; Nandansons; Classic; Premier",75,78.00
3348900574656,"Christian Dior Higher Energy EDT for Men | 3.4 oz / 100 ml",Christian Dior,4,"Nandansons; Classic; Premier; Perfume Plus",75.25,84.96
783320421174,"SET BVLGARI OMNIA CRYSTALLINE (L) 3.3 EDT SP + 15ML EDT SP",N/A,4,"Perfume Price; Nandansons; Premier; Perfume Center",75.5,77.94
888066023948,"TOM FORD [W] VELVET ORCHID 1.7 Oz EDP SPR [PURPLE]",N/A,4,"MTZ; Fragrance Depot; ECScott; Classic",76,78.13
3616305447616,"GUCCI BLOOM 3PC WOMEN TRAVEL GIFT SET - 3.4OZ EDP + 3.4OZ BODY LOTION + 0.33OZ EDP",N/A,4,"Nandansons; Classic; Premier; POTW",76.5,86.06
3760310290023,"KAJAL POUR HOMME II M 3.4 *EDP* SPRAY ",N/A,4,"MTZ; Classic; ET; POTW",77,79.75
3348901293846,"Christian Dior Poison Girl EDP for Women | 3.4 oz / 100 ml",Christian Dior,4,"Perfume Price; ET; Aairie; Perfume Plus",77.75,87.63
888874057517,"BOND CHELSEA NIGHTS 3.4 EDP U TST NO CAP  (126273)",ICEBERG,4,"MTZ; Classic; Nandansons; Perfume Center",78,84.75
888066006743,"TOM FORD GREY VETIVER EDP 50ML ",N/A,4,"MTZ; Classic; ECScott; Distributor",79,79.60
3348901580069,"DIOR Homme Sport 4.2 oz Edt Spray",N/A,4,"Montroyal; Perfume Price; ET; Nandansons",79.5,85.08
690251000043,"JM LIME BASIL & MANDARIN EDC 100ML",N/A,4,"Beauty Encounter; Gift Express; ET; Perfume Price",79.5,84.58
8411061058459,"CAROLINA HERRERA VERY GOOD GIRL GLAM 2.7 PARFUM",N/A,4,"Perfume Price; Fragrance Depot; General; Gift Express",80,82.00
3348901296632,"Christian Dior J'Adore EDT for Women | 3.3 oz / 100 ml - SPR",Christian Dior,4,"Montroyal; Perfume Price; Beauty Encounter; Nandansons",82.5,92.42
3614273694797,"LANCOME LA VIE EST BELLE L 5.0 *EDP* SPRAY",N/A,4,"MTZ; Perfume Plus; Nandansons; Network",84,86.63
3614273863360,"Yves Saint Laurent Black Opium Le Parfum Eau de Parfum 90ml",N/A,4,"MTZ; Perfume Price; Fragrance Depot; Mod",84.5,88.36
3349668627547,"PACO INVICTUS PARFUM 6.8oz SP (M)",Puig,4,"Montroyal; Fragrance Depot; Perfume Plus; MTZ",89,95.13
8054320902485,"Xerjoff Torino 23 (U) EDP 1.7 Oz",N/A,4,"MTZ; Fragrance Depot; Awesome; Aairie",90,106.50
8683608071201,"NISHANE HACIVAT (U) EXTRAIT DE PARFUM 50ML",N/A,4,"TJS; Fragrance Depot; Perfume Center; Classic",90,91.00
3660732666737,"YSL Myself EDP (100ml + 10ml)",N/A,4,"NYB; Perfume Price; Nandansons; Classic",91,95.88
3348900863293,"Christian Dior Escale A Portofino EDT for Women | 4.2 oz / 125 ml - SPR",Christian Dior,4,"MTZ; Perfume Plus; ET; General",91.5,99.05
3349668614530,"PACO RABANNE INVICTUS VICTORY ELIXIR 6.8 EDP SP.",BOUCHERON,4,"Perfume Plus; ET; MTZ; Haz",92,99.31
8681008055524,"Nishane Fan Your Flames Extrait de Parfum 100ml",N/A,4,"MTZ; TJS; Classic; Perfume Center",93,103.69
888874001169,"BOND NO. 9 WALL STREET 1.7OZ EDP MEN",LATTAFA,4,"Perfume Price; Classic; Cosmo; POTW",93,100.39
3660732643202,"YSL BLACK OPIUM 2 PCS SET: 3 OZ EAU DE PARFUM SPRAY + 0.33 EAU DE PARFUM SPRAY",YVES SAINT LAURENT,4,"NYB; Nandansons; Classic; Premier",93,94.41
8683608071058,"NISHANE HACIVAT X (U) EXTRAIT DE PARFUM 50ML",N/A,4,"TJS; Classic; Perfume Center; MTZ",93.5,103.63
888066117685,"Tom Ford Ombre Leather (U) 1.7 oz Parfum spray",N/A,4,"Nandansons; ECScott; Premier; MTZ",94.5,96.25
3614273544924,"PRADA AMBER(W)EDP SP 2.7oz(LI FREE)(Limited qty)                                                     ",CLARINS,4,"Nandansons; MTZ; Premier; Classic",96.5,100.55
3348901664653,"C DIOR Jadore L'OR Wom EDP (50ml)",N/A,4,"MTZ; Montroyal; Perfume Price; Paris",97,104.90
8033488153267,"XERJOFF CASAMORATI 1888  - EAU DE PARFUM SPRAY 3.4 oz",N/A,4,"MTZ; French; Fragrance Depot; Perfume Price",97,108.50
8033488153601,"XERJOFF CASAMORATI 1888 REGIO - EAU DE PARFUM SPRAY 3.4 oz",N/A,4,"MTZ; French; Fragrance Depot; Perfume Price",97,111.25
3348901486453,"DIOR SAUVAGE 3.4 PARFUM SPR TESTER (M)",N/A,4,"Montroyal; Perfume Price; Classic; Distributor",97,101.50
8033488150112,"XERJOFF - CASAMORATI 1888 DOLCE AMALFI 3.4 EDP SP.",N/A,4,"MTZ; French; Perfume Price; ET",99,100.75
3348901738224,"JADORE by CHRISTIAN DIOR 3.4 EDP SPR (W)",N/A,4,"Perfume Price; Classic; PWW; General",101.5,115.39
8033488153588,"BOUQUET IDEALE EDP 100ML",N/A,4,"MTZ; Perfume Price; Fragrance Depot; ET",102,116.33
888066117470,"TOM FORD COSTA AZZURRA EDP 100ML",N/A,4,"MTZ; Nandansons; ECScott; POTW",104.5,111.57
8033488151522,"XERJOFF SHOOTING STARS UDEN 1.7 PARFUM SPR (M)",N/A,4,"MTZ; Perfume Price; Classic; ET",109,113.42
3700550216131,"Kilian Roses On Ice Eau De Parfum 50ml",N/A,4,"MTZ; Classic; Fragrance Depot; PWW",112.5,129.14
888874002609,"CENTRAL PARK SOUTH/BOND NO.9 EDP SPRAY 3.3 OZ (U)",MONT BLANC,4,"MTZ; Perfume Price; Nandansons; Classic",114.5,124.40
888066089302,"TF WHITE SUEDE EDP 50ML",N/A,4,"French; Classic; Nandansons; Premier",116,123.78
3348901419093,"DIOR JOY EDP 90ML",N/A,4,"Perfume Price; ET; Perfume Plus; General",117,121.00
8033488155063,"Xerjoff 1861 Renaissance (U) 3.4 Oz",N/A,4,"MTZ; Perfume Price; Awesome; ET",118,123.20
8681008055173,"NISHANE "100 SILENT WAYS" 3.3 OZ EDP SPR [U]",N/A,4,"Montroyal; TJS; MTZ; Fragrance Depot",119.5,133.58
3348901627382,"DIOR [W] MISS DIOR BLOOMING BOUQUET 5.0 Oz EDT SPR",YVES SAINT LAURENT,4,"Luxury; Perfume Price; ET; Cosmo",120.01,131.00
5056663800001,"ELYSIUM HOMME EAU INTENSE 100 ML",N/A,4,"MTZ; TJS; Perfume Price; Paris",122,131.72
7340032862621,"BYREDO  LOS SANTOS EDP 100ML",N/A,4,"MTZ; Classic; ET; POTW",122,136.88
7340032821024,"BYREDO ELEVENTH HOUR EDP 100ML",N/A,4,"MTZ; Fragrance Depot; PWW; POTW",122,147.75
7340032862591,"BYREDO EYES CLOSED (U) EDP 100ML",N/A,4,"MTZ; Fragrance Depot; Cosmo; POTW",122,138.62
888066112727,"TOM FORD BLACK ORCHID EDP 100ML",N/A,4,"ECScott; Perfume Plus; Mod; Nandansons",125.5,134.13
7340032860917,"BYREDO ROSE NO MANS LAND EDP 100ML",N/A,4,"MTZ; Classic; PWW; POTW",126,151.29
3700559603703,"MAISON FRANCOIS KURKDJIAN 540 BACCARAT ROUGE U 3PCS SET (3 X 0.37 OZ) ",N/A,4,"Nandansons; Fragrance Depot; Euro; Premier",128,159.22
3508440561060,"CREED [M] ROYAL WATER 3.3 Oz EDP SPR *** TESTER",N/A,4,"MTZ; Montroyal; Perfume Price; Aairie",132,136.79
888874006096,"BOND N9 NEW BOND ST WOM EDP 100ML",CARAMELO,4,"Classic; Nandansons; PWW; Premier",132.5,137.25
888874005587,"SOHO/BOND NO.9 EDP SPRAY 3.3 OZ (100 ML) (U)",Victoria's Secret,4,"Perfume Plus; Cosmo; Distributor; Yossi",137.98,141.20
5056245000058,"PENHALIGONS "HEARTLESS HELEN" 2.5 OZ EDP SPR [W]",N/A,4,"MTZ; Montroyal; TJS; Beauty Encounter",139,145.00
3145891255300,"CHANEL #5 3.4 EDP L  (104558)",N/A,4,"MTZ; Classic; Perfume Plus; Cosmo",142.5,154.31
7340032806168,"BYREDO GYPSY WATER 3.3 EDP U",Versace,4,"MTZ; Fragrance Depot; PWW; Awesome",144.5,174.88
8054320902584,"Xerjoff Erba Pura 3.4 EDP Sp Unisex (New)",Gucci,4,"MTZ; United; Perfume Price; Paris",144.5,154.06
3701415901452,"INITIO REHAB 3.0 EXTRAIT DE PARFUM U",N/A,4,"Perfume Price; Classic; Awesome; Nandansons",145,161.60
7340032860351,"BYREDO BLACK SAFFRON EDP 100ML",N/A,4,"Euro; Nandansons; Premier; POTW",145,146.40
3701415901346,"INITIO PARFUMS PRIVES THE ABSOLUTES ABSOLUTE APHRODISIAC (U) EDP 90ML",N/A,4,"NYB; Perfume Price; MTZ; Awesome",145.5,155.60
3508441001060,"Creed Royal Water Millesime for Men | 3.3 oz / 100 ml - SPR",Creed,4,"Beauty Encounter; Nandansons; Aairie; Perfume Center",153,169.60
3700559610992,"Maison Francis Kurkdijan Aqua Universalis Cologne Forte Eau de Parfum 70ml",STATE OF MIND,4,"Perfume Price; Nandansons; Fragrance Depot; Premier",153,157.75
5056245008993,"PENHALIGONS "THE INIMITABLE WILLIAM" 2.5 OZ EDP SPR [M]",N/A,4,"MTZ; Montroyal; Fragrance Depot; PWW",154,169.88
888066000512,"TOM FORD TOBACCO VANILLE 1.7 EDP U  (119899)",N/A,4,"MTZ; Fragrance Depot; PWW; Awesome",154.5,172.07
3508440506856,"CREED Wind Flowers EDP (75ml)",N/A,4,"Beauty Encounter; Fragrance Depot; Awesome; Mod",155.5,177.63
888874005617,"BN9 Dubai Garnet Wom EDP (100ml)",Victoria's Secret,4,"Perfume Price; Fragrance Depot; Aairie; Haz",165,193.00
888874001466,"Bond No. 9 Bleecker Street Unisex EDP SP 3.4 OZ",HERMES,4,"Classic; Fragrance Depot; POTW; Perfume Price",169.5,202.88
3508441001138,"Creed Virgin Island Millesime Unisex | 3.3 oz / 100 ml - SPR",Creed,4,"MTZ; Fragrance Depot; Aairie; Paris",175,200.80
3700578501967,"PARFUMS DE MARLY DELINA LA ROSEE 2.5 EDP SPR (W)",N/A,4,"Nandansons; PWW; Premier; Perfume Price",175,189.00
3700578503305,"PARFUMS DE MARLY HALTANE (M) EDP 125ML (NEW PACKING)",MICHAEL CINCO,4,"MTZ; Perfume Price; Classic; Awesome",179,192.00
8054320902447,"XERJOFF TONY IOMMI MONKEY SPECIAL 100ML",N/A,4,"Perfume Price; MTZ; Fragrance Depot; ET",180,190.14
3508441001015,"Creed Erolfa Millesime for Men | 3.3 oz / 100 ml - SPR",Creed,4,"Classic; Fragrance Depot; Nandansons; Premier",196.5,209.50
3700559611425,"MFK BACCARAT ROUGE 540 (L) 1.2 OZ EXTRAIT DE PARFUM",N/A,4,"Nandansons; MTZ; Euro; Premier",208,239.06
3508441001121,"Creed Royal Oud EDP Unisex | 3.3 oz / 100 ml - SPR",Creed,4,"Fragrance Depot; Awesome; POTW; MTZ",220,232.25
3700550232971,"BY KILIAN ANGELS' SHARE (U) EDP 100ML",N/A,4,"MTZ; Classic; Fragrance Depot; Awesome",225,233.30
8033488154967,"XERJOFF OUD STARS ALEXANDRIA II 3.4 EDP SPR (U)",N/A,4,"MTZ; Perfume Price; Fragrance Depot; Perfume Plus",233,245.35
3508440001238,"Creed Delphinus edp vapo",N/A,4,"MTZ; Classic; POTW; Premier",244,249.88
3700559606506,"MAISON FRANCIS KURKDJIAN OUD EXTRAIT 2.4OZ EDP MEN",N/A,4,"Perfume Price; Beauty Encounter; Nandansons; Premier",262,266.20
888066094160,"TOM FORD FUCKING FAUBULOUS 3.4 EDP SPR (M)",N/A,4,"Nandansons; Classic; MTZ; Premier",282.5,287.00
3700559605417,"MAISON FRANCIS BACCARAT ROUGE 540 6.8 EDP U",N/A,4,"Nandansons; Perfume Plus; MTZ; Premier",441,525.56
3423473031758,"VIAL DG DOLCE 1.5ML L  (110734)",N/A,3,"Nandansons; Euro; MTZ",0.3,0.87
608940564547,"KENNETH COLE "BLACK" M 3.4 HAIR & BODY WASH TUBE ",N/A,3,"Aairie; POTW; Elegance",0.49,0.80
608940565797,"KENNETH COLE "BLUE" M 3.4 HAIR & BODY WASH TUBE ",N/A,3,"Aairie; POTW; Elegance",0.49,1.28
8011003839339,"MOSCHINO Toy 2 Wom EDP SMP (1ml)",Oribe,3,"OniEssence; Aairie; Nandansons",0.95,1.11
8011003878703,"VIAL MOSCHINO TOY 2 PEARL 1ML EDP L  (129566)",N/A,3,"OniEssence; Nandansons; MTZ",0.95,1.23
603531176529,"P.CARDIN POUR FEMME 1.7oz TESTER",N/A,3,"Cosmo; POTW; Elegance",0.99,1.41
90174327003,"LIZ CLAIBORNE SPARK (M) COL MINI 0.18 CLSH",LALIQUE,3,"Network; Fragrance Depot; BS",1,1.33
3348901575997,"DIOR MISS DIOR VIAL EDP 1ML",N/A,3,"TJS; Nandansons; Perfume Price",1.35,1.78
6290362342496,"ARD AL ZAAFARAN YARA ROLL ON PERFUME 0.34 OZ -NEW UCP",N/A,3,"Euro; Perfumora; Aairie",1.5,1.94
716393000854,"HALSTON Z",N/A,3,"Luxury; Distributor; Perfume Distributors",1.75,2.35
3614270107559,"GUY LAROCHE Drakkar Essence EDT Spray Boxed Mini 0.17 oz (5ml) (m)",N/A,3,"Nandansons; Gift Express; Perfumora",1.85,2.47
3700578502940,"PERSEUS  - Marly - EAU DE PARFUM SPRAY VIAL 1.5 ml",N/A,3,"TJS; Haz; Euro",1.95,2.53
6290360597980,"BODY LATTAFA MAAHIR LEGACY 6.6 OZ SPRAY",N/A,3,"Nandansons; Aairie; United",2,3.27
6290360593258,"BODY LATTAFA MAYAR 6.6 OZ SPRAY",N/A,3,"Nandansons; United; MTZ",2,3.13
883991110909,"KENNETH COLE WHITE W BODY SPRAY 8.0",N/A,3,"United; Cosmo; MTZ",2,3.93
6423080731161,"ARD AL ZAAFARAN TAJ AL MALIK  THE KING CROWN MEN ROLL ON PERFUME OIL 0.34 OZ",N/A,3,"United; Perfumora; Fragsense",2,2.29
6290360597911,"Lattafa Ajwad Room Spray 300ml",N/A,3,"Nandansons; United; Fragsense",2.25,2.93
5425017733614,"CUBA NEW YORK FOR MEN EDT SP 1.17oz",ASDAAf,3,"Aairie; BS; PWW",2.25,2.33
5425017732877,"Champs Cuba Maya EDT for Men | 1.17 oz / 35 ml - SPR",Champs,3,"Aairie; BS; PWW",2.25,2.33
6291108735138,"LATTAFA FAKHAR WOMEN 300ML AIR FRESHNER",LATTAFA,3,"United; Aairie; Fragsense",2.25,2.71
5012209059043,"Coty Jovan Musk Deo for Men | 5 oz / 150 ml",Coty,3,"Cosmo; PWW; Haz",2.25,2.88
888874057555,"NEW YORK FLOWERS/BOND NO.9 EDP SPRAY VIAL 0.05 OZ (1.7 ML) (U)",LANCOME,3,"Cosmo; Perfume Price; Haz",2.25,3.49
6291107454399,"LATTAFA ANA ABIYEDTH 300ML AIR FRESHNER",LATTAFA,3,"Nandansons; Aairie; Fragsense",2.5,3.00
6290360599410,"BODY LATTAFA FAKHAR MEN 6.6 OZ SPRAY",N/A,3,"Nandansons; NYB; Aairie",2.5,3.17
6423080603406,"OUD 24 HOURS 1.7 OZ EDP",N/A,3,"Aairie; United; Euro",2.5,3.23
5425017732112,"Champs Cuba Gold EDT for Men | 1.17 oz / 35 ml",Champs,3,"Perfume Price; Network; Heritage",2.5,2.79
6295199802380,"ARMAF CLUB DE NUIT IMPERIALE 6.7 BODY SPRAY  (127040) - Emirates",N/A,3,"United; MTZ; Aairie",2.5,3.00
6295199800300,"BODY SPRAY ARMAF ODYSSEY SPECTRA MEN 6.8 OZ",N/A,3,"United; MTZ; Aairie",2.5,3.00
6294015190687,"BODY SPRAY ARMAF ODYSSEY TYRANT MEN 6.8 OZ",N/A,3,"United; MTZ; Aairie",2.5,3.17
6290362341031,"LATTAFA ASAD 300ML AIR FRESHNER",LATTAFA,3,"United; Gift Express; Fragsense",2.5,3.38
6295199802397,"ARMAF CLUB DE NUIT MILESTONE 6.8 BODY SPRAY  (125813) - Emirates",N/A,3,"MTZ; United; Aairie",2.5,3.17
5425039220635,"CUBA SHADOW EDT SP 1.17oz",N/A,3,"Paris; Montroyal; General",2.5,3.08
5425017732198,"CUBA JUNGLE TIGER ( W ) EDP SP 1.17 OZ",N/A,3,"Perfume Price; Paris; PWW",2.7,2.82
6291108735213,"Lattafa Yara Room Spray 300ml",N/A,3,"Aairie; Nandansons; United",2.75,3.32
6423080607282,"ARD AL ZAAFRAN NAJDIA 50ML EDP SPRAY",N/A,3,"Aairie; United; Fragsense",2.95,3.26
883991110862,"FANCY GIRL BODY SPRAY 8.0",N/A,3,"Aairie; United; BS",3,4.17
688756249555,"YACHT MAN METAL EDT 3.4 OZ SPR (M)",La Mer,3,"PWW; BS; Network",3,3.44
719346635035,"Britney Spears Midnight Fantasy Body Mist 236ml",MARVIS,3,"Cosmo; PWW; Perfume Price",3.05,3.84
3508440501172,"CREED LOVE IN WHITE EDP 1,7ML SAMPLE",N/A,3,"Aairie; Cosmo; Haz",3.2,3.67
3508440501011,"CREED MILLESIME IMPERIAL 2.5ML MEN VIALS",Adidas,3,"Aairie; Cosmo; Haz",3.25,3.85
3508440501035,"CREED SILVER MOUNTAIN WATER 2.5ML MEN VIALS",N/A,3,"Aairie; Cosmo; Haz",3.25,4.23
719346636957,"Elizabeth Taylor White Diamonds Lustre Fragrance Mist 236ml",N/A,3,"United; Cosmo; PWW",3.3,3.97
49398961036,"Khloe and Lamar Unbreakable Love Eau De Toilette Unisex | 3.4 oz / 100 ml - Spray",Khloe And Lamar,3,"Cosmo; BS; Network",3.3,5.04
3508440251879,"CREED QUEEN OF SILK (W) EDP 1.7ML VIALS",CREED,3,"OniEssence; Aairie; Haz",3.35,4.03
3508440501226,"CREED AVENTUS HER 2.5ML WOMEN VIALS",N/A,3,"Aairie; Cosmo; Haz",3.35,3.88
8436581945904,"Reebok Move Your Spirit 3.4 EDT Sp Men",N/A,3,"PWW; Cosmo; Fragsense",3.4,4.05
719346621236,"Britney Spears Curious Fine Fragrance Mist 236ml",N/A,3,"Cosmo; Perfume Price; PWW",3.4,3.76
840797115620,"SOFIA VERGARA TEMPTING PARADISE B/MIST SP 8.0oz",N/A,3,"Aairie; BS; Elegance",3.45,4.32
3508440501189,"CREED VIRGIN ISLAND WATER/CREED EDP SPRAY VIAL 0.05 OZ (1.5 ML) (U)",N/A,3,"Aairie; Cosmo; Haz",3.5,4.05
6423080603352,"HAREEM AL SULTAN 1.7 OZ EDP",N/A,3,"Aairie; United; Fragsense",3.5,3.50
6423080603512,"TURAB AL DHAHAB 1.7 OZ EDP",N/A,3,"Aairie; United; Fragsense",3.5,3.50
883991110916,"VINCE CAMUTO W BODY SPRAY 8.0",N/A,3,"Mod; PWW; United",3.5,4.63
8436581945911,"REEBOK COOL YOUR BODY MEN 100ML EDT SPRAY",N/A,3,"PWW; Cosmo; Fragsense",3.5,4.44
719346630856,"Britney Spears Island Fantasy Body Mist 236ml",MARVIS,3,"Perfume Price; Cosmo; PWW",3.5,4.13
85805548780,"Elizabeth Arden Sunflowers Fragrance Mist 236ml",N/A,3,"Nandansons; Cosmo; Perfume Price",3.75,3.93
719346635059,"Elizabeth Taylor Sparkling White Diamonds Fragrance Mist 236ml",MARVIS,3,"United; Perfume Price; MTZ",3.95,3.98
719346213806,"Giorgio Beverly Hills Red Fragrance Mist 236ml",N/A,3,"Nandansons; Cosmo; BS",4,4.36
85805445713,"GREEN TEA - CREAM DEODORANT 1.5 OZ L",N/A,3,"Nandansons; Cosmo; PWW",4,4.22
647393751005,"Kids "DORA BOOTS 3D" EDT SPR 3.4 (Clean)  (USA)",N/A,3,"Nandansons; Elegance; Network",4,4.83
85805763749,"EA GREEN TEA SCENT EDT 30ML",N/A,3,"Nandansons; Cosmo; NYB",4,4.75
719346634953,"CURVE WAVE/LIZ CLAIBORNE FRAGRANCE MIST SPRAY 8.0 OZ (240 ML) (W)",N/A,3,"United; Cosmo; Perfume Price",4,4.06
647393751104,"Kids "DORA EXPLORER 3D" EDT SPR 3.4 (Clean) (USA)",N/A,3,"Nandansons; Elegance; Network",4,4.80
8011003823598,"VERSACE Eros Wom MINI (5ml)",MENDITTOROSA LE MONDE,3,"Cosmo; Fragsense; Gift Express",4,4.84
8011003827367,"VERSACE Eros For Women .5ml Edt Mini",N/A,3,"Cosmo; Gift Express; Classic",4,4.65
7630042401331,"SWISS ARMY Victorinox Forget Me Not Wom EDT TST (100ml)",N/A,3,"OniEssence; Premier; Elegance",4.25,6.25
3616303322144,"ADIDAS TEAM FORCE 3.4 EDT M  (100193)",ATELIER,3,"Nandansons; PWW; Montroyal",4.25,4.80
5425017736028,"CUBA [W] CHIC 3.3 Oz EDP SPR",ARD AL ZAAFRAN,3,"PWW; General; United",4.25,5.33
5425017732488,"Champs Cuba Jungle Snake EDP for Women | 3.3 oz / 100 ml",Champs,3,"PWW; United; Elegance",4.25,4.80
3616305265784,"Adidas Champions League Goal Eau de Toilette 100ml",N/A,3,"Montroyal; Network; United",4.25,4.56
5425039222707,"CUBA [M] ROYAL FORTUNE 3.3 Oz EDT SPR [GOLD-GREY]",N/A,3,"United; PWW; General",4.25,4.89
35017009012,"Coty Jovan Musk Aftershave for Men | 4 oz / 118 ml - SPL",Coty,3,"Perfume Center; Cosmo; MTZ",4.25,5.42
3607345397542,"adidas Adidas Pure Game EDT for Men | 3.4 oz / 100 ml - SPR",Adidas,3,"Paris; General; Network",4.25,5.25
5425017736134,"CUBA WINNER EDT SPR 3.4 M (Clean) (FRANCE)",N/A,3,"Elegance; General; United",4.25,5.25
608940586204,"PARIS HILTON M BODY SPRAY 6.0",N/A,3,"Aairie; PWW; United",4.35,4.84
